date,file_name,product,version,file_size_mb,status
2020-04-06,MCD15A2H.A2020097.h17v05.061.2020335044818.hdf,MCD15A2H,061,6.07,Downloaded
2020-04-14,MCD15A2H.A2020105.h17v05.061.2020335051855.hdf,MCD15A2H,061,6.24,Downloaded
2020-04-22,MCD15A2H.A2020113.h17v05.061.2020335053314.hdf,MCD15A2H,061,6.14,Downloaded
2020-04-30,MCD15A2H.A2020121.h17v05.061.2020335054626.hdf,MCD15A2H,061,5.46,Downloaded
2020-05-08,MCD15A2H.A2020129.h17v05.061.2020339161333.hdf,MCD15A2H,061,6.05,Downloaded
2020-05-16,MCD15A2H.A2020137.h17v05.061.2020335061206.hdf,MCD15A2H,061,5.57,Downloaded
2020-05-24,MCD15A2H.A2020145.h17v05.061.2020335110134.hdf,MCD15A2H,061,5.26,Downloaded
2020-06-01,MCD15A2H.A2020153.h17v05.061.2020336021256.hdf,MCD15A2H,061,5.63,Downloaded
2020-06-09,MCD15A2H.A2020161.h17v05.061.2020336143231.hdf,MCD15A2H,061,5.54,Downloaded
2020-06-17,MCD15A2H.A2020169.h17v05.061.2020336205629.hdf,MCD15A2H,061,5.18,Downloaded
2020-06-25,MCD15A2H.A2020177.h17v05.061.2020340125841.hdf,MCD15A2H,061,5.05,Downloaded
2020-07-03,MCD15A2H.A2020185.h17v05.061.2020340132112.hdf,MCD15A2H,061,4.94,Downloaded
2020-07-11,MCD15A2H.A2020193.h17v05.061.2020340140810.hdf,MCD15A2H,061,5.1,Downloaded
2020-07-19,MCD15A2H.A2020201.h17v05.061.2020340145016.hdf,MCD15A2H,061,4.99,Downloaded
2020-07-27,MCD15A2H.A2020209.h17v05.061.2020341055413.hdf,MCD15A2H,061,5.02,Downloaded
2020-08-04,MCD15A2H.A2020217.h17v05.061.2020342053858.hdf,MCD15A2H,061,5.04,Downloaded
2020-08-12,MCD15A2H.A2020225.h17v05.061.2020343014747.hdf,MCD15A2H,061,4.94,Downloaded
2020-08-20,MCD15A2H.A2020233.h17v05.061.2020344202901.hdf,MCD15A2H,061,4.67,Downloaded
2020-08-28,MCD15A2H.A2020241.h17v05.061.2020345151646.hdf,MCD15A2H,061,4.87,Downloaded
2020-09-05,MCD15A2H.A2020249.h17v05.061.2020346134113.hdf,MCD15A2H,061,4.98,Downloaded
2020-09-13,MCD15A2H.A2020257.h17v05.061.2020347013140.hdf,MCD15A2H,061,5.4,Downloaded
2020-09-21,MCD15A2H.A2020265.h17v05.061.2020347095817.hdf,MCD15A2H,061,5.11,Downloaded
2020-09-29,MCD15A2H.A2020273.h17v05.061.2020349231208.hdf,MCD15A2H,061,5.1,Downloaded
2020-10-07,MCD15A2H.A2020281.h17v05.061.2020348074822.hdf,MCD15A2H,061,4.97,Downloaded
2020-10-15,MCD15A2H.A2020289.h17v05.061.2020349214316.hdf,MCD15A2H,061,5.17,Downloaded
2020-10-23,MCD15A2H.A2020297.h17v05.061.2020352232742.hdf,MCD15A2H,061,5.22,Downloaded
2020-10-31,MCD15A2H.A2020305.h17v05.061.2020353071138.hdf,MCD15A2H,061,5.21,Downloaded
2020-11-08,MCD15A2H.A2020313.h17v05.061.2020353153104.hdf,MCD15A2H,061,5.4,Downloaded
2020-11-16,MCD15A2H.A2020321.h17v05.061.2020354024435.hdf,MCD15A2H,061,5.06,Downloaded
2020-11-24,MCD15A2H.A2020329.h17v05.061.2020357123740.hdf,MCD15A2H,061,5.37,Downloaded
2020-12-02,MCD15A2H.A2020337.h17v05.061.2020363142321.hdf,MCD15A2H,061,5.49,Downloaded
2020-12-10,MCD15A2H.A2020345.h17v05.061.2021011214002.hdf,MCD15A2H,061,5.62,Downloaded
2020-12-18,MCD15A2H.A2020353.h17v05.061.2021006095715.hdf,MCD15A2H,061,5.53,Downloaded
2020-12-26,MCD15A2H.A2020361.h17v05.061.2021012074022.hdf,MCD15A2H,061,5.55,Downloaded
