date,file_name,product,file_size_mb,status
2019-06-02,MOD16A2GF.A2019153.h17v05.061.2021001145813.hdf,MOD16A2GF,12.85,Downloaded
2019-06-10,MOD16A2GF.A2019161.h17v05.061.2021001193447.hdf,MOD16A2GF,13.01,Downloaded
2019-06-18,MOD16A2GF.A2019169.h17v05.061.2021002044241.hdf,MOD16A2GF,13.08,Downloaded
2019-06-26,MOD16A2GF.A2019177.h17v05.061.2021002102821.hdf,MOD16A2GF,13.0,Downloaded
2019-07-04,MOD16A2GF.A2019185.h17v05.061.2021002200732.hdf,MOD16A2GF,12.83,Downloaded
2019-07-12,MOD16A2GF.A2019193.h17v05.061.2021002222955.hdf,MOD16A2GF,12.76,Downloaded
2019-07-20,MOD16A2GF.A2019201.h17v05.061.2021003004313.hdf,MOD16A2GF,12.55,Downloaded
2019-07-28,MOD16A2GF.A2019209.h17v05.061.2021003024813.hdf,MOD16A2GF,12.76,Downloaded
2019-08-05,MOD16A2GF.A2019217.h17v05.061.2021003043318.hdf,MOD16A2GF,12.31,Downloaded
2019-08-13,MOD16A2GF.A2019225.h17v05.061.2021003064528.hdf,MOD16A2GF,12.41,Downloaded
2019-08-21,MOD16A2GF.A2019233.h17v05.061.2021003083227.hdf,MOD16A2GF,12.48,Downloaded
2019-08-29,MOD16A2GF.A2019241.h17v05.061.2021003101757.hdf,MOD16A2GF,12.73,Downloaded
2019-09-06,MOD16A2GF.A2019249.h17v05.061.2021003121112.hdf,MOD16A2GF,12.51,Downloaded
2019-09-14,MOD16A2GF.A2019257.h17v05.061.2021003144518.hdf,MOD16A2GF,12.41,Downloaded
2019-09-22,MOD16A2GF.A2019265.h17v05.061.2021003164338.hdf,MOD16A2GF,12.27,Downloaded
2019-09-30,MOD16A2GF.A2019273.h17v05.061.2021003185203.hdf,MOD16A2GF,12.24,Downloaded
2019-10-08,MOD16A2GF.A2019281.h17v05.061.2021003211233.hdf,MOD16A2GF,12.02,Downloaded
2019-10-16,MOD16A2GF.A2019289.h17v05.061.2021003232431.hdf,MOD16A2GF,11.73,Downloaded
2019-10-24,MOD16A2GF.A2019297.h17v05.061.2021004013538.hdf,MOD16A2GF,11.77,Downloaded
2019-11-01,MOD16A2GF.A2019305.h17v05.061.2021004034414.hdf,MOD16A2GF,11.89,Downloaded
2019-11-09,MOD16A2GF.A2019313.h17v05.061.2021004070358.hdf,MOD16A2GF,11.38,Downloaded
2019-11-17,MOD16A2GF.A2019321.h17v05.061.2021004130955.hdf,MOD16A2GF,11.42,Downloaded
2019-11-25,MOD16A2GF.A2019329.h17v05.061.2021004194217.hdf,MOD16A2GF,11.23,Downloaded
2019-12-03,MOD16A2GF.A2019337.h17v05.061.2021004225310.hdf,MOD16A2GF,11.28,Downloaded
2019-12-11,MOD16A2GF.A2019345.h17v05.061.2021005011919.hdf,MOD16A2GF,11.24,Downloaded
2019-12-19,MOD16A2GF.A2019353.h17v05.061.2021005031946.hdf,MOD16A2GF,11.7,Downloaded
2019-12-27,MOD16A2GF.A2019361.h17v05.061.2021005044226.hdf,MOD16A2GF,11.43,Downloaded
2020-01-01,MOD16A2GF.A2020001.h17v05.061.2021019082143.hdf,MOD16A2GF,11.59,Downloaded
2020-01-09,MOD16A2GF.A2020009.h17v05.061.2021019122122.hdf,MOD16A2GF,11.49,Downloaded
2020-01-17,MOD16A2GF.A2020017.h17v05.061.2021019160211.hdf,MOD16A2GF,11.48,Downloaded
2020-01-25,MOD16A2GF.A2020025.h17v05.061.2021019184814.hdf,MOD16A2GF,11.96,Downloaded
2020-02-02,MOD16A2GF.A2020033.h17v05.061.2021019224144.hdf,MOD16A2GF,12.38,Downloaded
2020-02-10,MOD16A2GF.A2020041.h17v05.061.2021020011852.hdf,MOD16A2GF,12.49,Downloaded
2020-02-18,MOD16A2GF.A2020049.h17v05.061.2021020033940.hdf,MOD16A2GF,12.67,Downloaded
2020-02-26,MOD16A2GF.A2020057.h17v05.061.2021020053455.hdf,MOD16A2GF,12.7,Downloaded
2020-03-05,MOD16A2GF.A2020065.h17v05.061.2021020074439.hdf,MOD16A2GF,12.9,Downloaded
