date,file_name,product,file_size_mb,status
2019-03-06,MOD17A2HGF.A2019065.h17v05.061.2020361145031.hdf,MOD17A2HGF,5.93,Downloaded
2019-03-14,MOD17A2HGF.A2019073.h17v05.061.2020361181211.hdf,MOD17A2HGF,5.78,Downloaded
2019-03-22,MOD17A2HGF.A2019081.h17v05.061.2020361211607.hdf,MOD17A2HGF,5.88,Downloaded
2019-03-30,MOD17A2HGF.A2019089.h17v05.061.2020362010546.hdf,MOD17A2HGF,6.0,Downloaded
2019-04-07,MOD17A2HGF.A2019097.h17v05.061.2020362042648.hdf,MOD17A2HGF,6.06,Downloaded
2019-04-15,MOD17A2HGF.A2019105.h17v05.061.2020362071819.hdf,MOD17A2HGF,5.9,Downloaded
2019-04-23,MOD17A2HGF.A2019113.h17v05.061.2020362151402.hdf,MOD17A2HGF,5.89,Downloaded
2019-05-01,MOD17A2HGF.A2019121.h17v05.061.2020362202602.hdf,MOD17A2HGF,5.82,Downloaded
2019-05-09,MOD17A2HGF.A2019129.h17v05.061.2020363010014.hdf,MOD17A2HGF,5.63,Downloaded
2019-05-17,MOD17A2HGF.A2019137.h17v05.061.2020363044731.hdf,MOD17A2HGF,5.74,Downloaded
2019-05-25,MOD17A2HGF.A2019145.h17v05.061.2020363073859.hdf,MOD17A2HGF,5.54,Downloaded
2019-06-02,MOD17A2HGF.A2019153.h17v05.061.2020363131905.hdf,MOD17A2HGF,5.51,Downloaded
2019-06-10,MOD17A2HGF.A2019161.h17v05.061.2020363180348.hdf,MOD17A2HGF,5.58,Downloaded
2019-06-18,MOD17A2HGF.A2019169.h17v05.061.2020363222450.hdf,MOD17A2HGF,5.46,Downloaded
2019-06-26,MOD17A2HGF.A2019177.h17v05.061.2020364040402.hdf,MOD17A2HGF,5.34,Downloaded
2019-07-04,MOD17A2HGF.A2019185.h17v05.061.2020364084231.hdf,MOD17A2HGF,5.25,Downloaded
2019-07-12,MOD17A2HGF.A2019193.h17v05.061.2020364114159.hdf,MOD17A2HGF,5.17,Downloaded
2019-07-20,MOD17A2HGF.A2019201.h17v05.061.2020364144429.hdf,MOD17A2HGF,5.08,Downloaded
2019-07-28,MOD17A2HGF.A2019209.h17v05.061.2020364174109.hdf,MOD17A2HGF,5.19,Downloaded
2019-08-05,MOD17A2HGF.A2019217.h17v05.061.2020364205004.hdf,MOD17A2HGF,4.82,Downloaded
2019-08-13,MOD17A2HGF.A2019225.h17v05.061.2020365010636.hdf,MOD17A2HGF,4.98,Downloaded
2019-08-21,MOD17A2HGF.A2019233.h17v05.061.2020365073347.hdf,MOD17A2HGF,5.01,Downloaded
2019-08-29,MOD17A2HGF.A2019241.h17v05.061.2020365133408.hdf,MOD17A2HGF,5.15,Downloaded
2019-09-06,MOD17A2HGF.A2019249.h17v05.061.2020365191241.hdf,MOD17A2HGF,5.24,Downloaded
2019-09-14,MOD17A2HGF.A2019257.h17v05.061.2020365214040.hdf,MOD17A2HGF,5.14,Downloaded
2019-09-22,MOD17A2HGF.A2019265.h17v05.061.2020365235414.hdf,MOD17A2HGF,5.08,Downloaded
2019-09-30,MOD17A2HGF.A2019273.h17v05.061.2020366031355.hdf,MOD17A2HGF,4.95,Downloaded
2019-10-08,MOD17A2HGF.A2019281.h17v05.061.2020366050311.hdf,MOD17A2HGF,5.06,Downloaded
2019-10-16,MOD17A2HGF.A2019289.h17v05.061.2020366080104.hdf,MOD17A2HGF,5.24,Downloaded
2019-10-24,MOD17A2HGF.A2019297.h17v05.061.2020366104607.hdf,MOD17A2HGF,5.16,Downloaded
2019-11-01,MOD17A2HGF.A2019305.h17v05.061.2020366174914.hdf,MOD17A2HGF,5.47,Downloaded
2019-11-09,MOD17A2HGF.A2019313.h17v05.061.2020366192208.hdf,MOD17A2HGF,5.17,Downloaded
2019-11-17,MOD17A2HGF.A2019321.h17v05.061.2020366205745.hdf,MOD17A2HGF,4.94,Downloaded
2019-11-25,MOD17A2HGF.A2019329.h17v05.061.2020366231150.hdf,MOD17A2HGF,5.05,Downloaded
2019-12-03,MOD17A2HGF.A2019337.h17v05.061.2021001003610.hdf,MOD17A2HGF,5.1,Downloaded
2019-12-11,MOD17A2HGF.A2019345.h17v05.061.2021001015812.hdf,MOD17A2HGF,4.88,Downloaded
2019-12-19,MOD17A2HGF.A2019353.h17v05.061.2021001033753.hdf,MOD17A2HGF,5.15,Downloaded
2019-12-27,MOD17A2HGF.A2019361.h17v05.061.2021001043338.hdf,MOD17A2HGF,4.78,Downloaded
2020-01-01,MOD17A2HGF.A2020001.h17v05.061.2021012102437.hdf,MOD17A2HGF,5.22,Downloaded
2020-01-09,MOD17A2HGF.A2020009.h17v05.061.2021012115926.hdf,MOD17A2HGF,5.22,Downloaded
2020-01-17,MOD17A2HGF.A2020017.h17v05.061.2021012131838.hdf,MOD17A2HGF,5.09,Downloaded
2020-01-25,MOD17A2HGF.A2020025.h17v05.061.2021012143802.hdf,MOD17A2HGF,5.45,Downloaded
2020-02-02,MOD17A2HGF.A2020033.h17v05.061.2021012154605.hdf,MOD17A2HGF,5.67,Downloaded
2020-02-10,MOD17A2HGF.A2020041.h17v05.061.2021012170053.hdf,MOD17A2HGF,5.74,Downloaded
