date,file_name,product,version,file_size_mb,status
2015-09-29,SMAP_L3_SM_P_E_20150929_R19240_001.h5,SPL3SMP_E,006,615.15,Downloaded
2015-09-30,SMAP_L3_SM_P_E_20150930_R19240_001.h5,SPL3SMP_E,006,636.01,Downloaded
2015-10-01,SMAP_L3_SM_P_E_20151001_R19240_001.h5,SPL3SMP_E,006,632.02,Downloaded
2015-10-02,SMAP_L3_SM_P_E_20151002_R19240_001.h5,SPL3SMP_E,006,617.27,Downloaded
2015-10-03,SMAP_L3_SM_P_E_20151003_R19240_001.h5,SPL3SMP_E,006,654.99,Downloaded
2015-10-04,SMAP_L3_SM_P_E_20151004_R19240_001.h5,SPL3SMP_E,006,540.5,Downloaded
2015-10-05,SMAP_L3_SM_P_E_20151005_R19240_001.h5,SPL3SMP_E,006,617.43,Downloaded
2015-10-06,SMAP_L3_SM_P_E_20151006_R19240_001.h5,SPL3SMP_E,006,662.92,Downloaded
2015-10-07,SMAP_L3_SM_P_E_20151007_R19240_001.h5,SPL3SMP_E,006,621.27,Downloaded
2015-10-08,SMAP_L3_SM_P_E_20151008_R19240_001.h5,SPL3SMP_E,006,638.31,Downloaded
2015-10-09,SMAP_L3_SM_P_E_20151009_R19240_001.h5,SPL3SMP_E,006,604.05,Downloaded
2015-10-10,SMAP_L3_SM_P_E_20151010_R19240_001.h5,SPL3SMP_E,006,635.18,Downloaded
2015-10-11,SMAP_L3_SM_P_E_20151011_R19240_001.h5,SPL3SMP_E,006,587.25,Downloaded
2015-10-12,SMAP_L3_SM_P_E_20151012_R19240_001.h5,SPL3SMP_E,006,575.18,Downloaded
2015-10-13,SMAP_L3_SM_P_E_20151013_R19240_001.h5,SPL3SMP_E,006,596.53,Downloaded
2015-10-14,SMAP_L3_SM_P_E_20151014_R19240_001.h5,SPL3SMP_E,006,623.62,Downloaded
2015-10-15,SMAP_L3_SM_P_E_20151015_R19240_001.h5,SPL3SMP_E,006,632.08,Downloaded
2015-10-16,SMAP_L3_SM_P_E_20151016_R19240_001.h5,SPL3SMP_E,006,665.75,Downloaded
2015-10-17,SMAP_L3_SM_P_E_20151017_R19240_001.h5,SPL3SMP_E,006,609.33,Downloaded
2015-10-18,SMAP_L3_SM_P_E_20151018_R19240_001.h5,SPL3SMP_E,006,614.35,Downloaded
2015-10-19,SMAP_L3_SM_P_E_20151019_R19240_001.h5,SPL3SMP_E,006,646.38,Downloaded
2015-10-20,SMAP_L3_SM_P_E_20151020_R19240_001.h5,SPL3SMP_E,006,613.26,Downloaded
2015-10-21,SMAP_L3_SM_P_E_20151021_R19240_001.h5,SPL3SMP_E,006,568.23,Downloaded
2015-10-22,SMAP_L3_SM_P_E_20151022_R19240_001.h5,SPL3SMP_E,006,535.89,Downloaded
2015-10-23,SMAP_L3_SM_P_E_20151023_R19240_001.h5,SPL3SMP_E,006,345.88,Downloaded
2015-10-24,SMAP_L3_SM_P_E_20151024_R19240_001.h5,SPL3SMP_E,006,255.0,Downloaded
2015-10-25,SMAP_L3_SM_P_E_20151025_R19240_001.h5,SPL3SMP_E,006,115.43,Downloaded
2015-10-26,SMAP_L3_SM_P_E_20151026_R19240_002.h5,SPL3SMP_E,006,639.62,Downloaded
2015-10-27,SMAP_L3_SM_P_E_20151027_R19240_002.h5,SPL3SMP_E,006,619.42,Downloaded
2015-10-28,SMAP_L3_SM_P_E_20151028_R19240_002.h5,SPL3SMP_E,006,632.55,Downloaded
2015-10-29,SMAP_L3_SM_P_E_20151029_R19240_002.h5,SPL3SMP_E,006,633.9,Downloaded
2015-10-30,SMAP_L3_SM_P_E_20151030_R19240_001.h5,SPL3SMP_E,006,548.81,Downloaded
2015-10-31,SMAP_L3_SM_P_E_20151031_R19240_002.h5,SPL3SMP_E,006,603.26,Downloaded
2015-11-01,SMAP_L3_SM_P_E_20151101_R19240_002.h5,SPL3SMP_E,006,615.31,Downloaded
2015-11-02,SMAP_L3_SM_P_E_20151102_R19240_001.h5,SPL3SMP_E,006,469.66,Downloaded
2015-11-03,SMAP_L3_SM_P_E_20151103_R19240_002.h5,SPL3SMP_E,006,633.22,Downloaded
2015-11-04,SMAP_L3_SM_P_E_20151104_R19240_001.h5,SPL3SMP_E,006,641.96,Downloaded
2015-11-05,SMAP_L3_SM_P_E_20151105_R19240_001.h5,SPL3SMP_E,006,645.87,Downloaded
2015-11-06,SMAP_L3_SM_P_E_20151106_R19240_001.h5,SPL3SMP_E,006,639.78,Downloaded
2015-11-07,SMAP_L3_SM_P_E_20151107_R19240_001.h5,SPL3SMP_E,006,630.59,Downloaded
2015-11-08,SMAP_L3_SM_P_E_20151108_R19240_001.h5,SPL3SMP_E,006,634.13,Downloaded
2015-11-09,SMAP_L3_SM_P_E_20151109_R19240_001.h5,SPL3SMP_E,006,656.88,Downloaded
2015-11-10,SMAP_L3_SM_P_E_20151110_R19240_001.h5,SPL3SMP_E,006,637.01,Downloaded
2015-11-11,SMAP_L3_SM_P_E_20151111_R19240_001.h5,SPL3SMP_E,006,648.47,Downloaded
2015-11-12,SMAP_L3_SM_P_E_20151112_R19240_001.h5,SPL3SMP_E,006,652.73,Downloaded
2015-11-13,SMAP_L3_SM_P_E_20151113_R19240_001.h5,SPL3SMP_E,006,643.88,Downloaded
2015-11-14,SMAP_L3_SM_P_E_20151114_R19240_001.h5,SPL3SMP_E,006,645.73,Downloaded
2015-11-15,SMAP_L3_SM_P_E_20151115_R19240_001.h5,SPL3SMP_E,006,647.01,Downloaded
2015-11-16,SMAP_L3_SM_P_E_20151116_R19240_001.h5,SPL3SMP_E,006,640.8,Downloaded
2015-11-17,SMAP_L3_SM_P_E_20151117_R19240_001.h5,SPL3SMP_E,006,653.62,Downloaded
2015-11-18,SMAP_L3_SM_P_E_20151118_R19240_001.h5,SPL3SMP_E,006,634.43,Downloaded
2015-11-19,SMAP_L3_SM_P_E_20151119_R19240_001.h5,SPL3SMP_E,006,645.15,Downloaded
2015-11-20,SMAP_L3_SM_P_E_20151120_R19240_001.h5,SPL3SMP_E,006,649.89,Downloaded
2015-11-21,SMAP_L3_SM_P_E_20151121_R19240_001.h5,SPL3SMP_E,006,640.29,Downloaded
2015-11-22,SMAP_L3_SM_P_E_20151122_R19240_001.h5,SPL3SMP_E,006,641.0,Downloaded
2015-11-23,SMAP_L3_SM_P_E_20151123_R19240_001.h5,SPL3SMP_E,006,642.92,Downloaded
2015-11-24,SMAP_L3_SM_P_E_20151124_R19240_001.h5,SPL3SMP_E,006,638.03,Downloaded
2015-11-25,SMAP_L3_SM_P_E_20151125_R19240_001.h5,SPL3SMP_E,006,609.36,Downloaded
2015-11-26,SMAP_L3_SM_P_E_20151126_R19240_001.h5,SPL3SMP_E,006,568.55,Downloaded
2015-11-27,SMAP_L3_SM_P_E_20151127_R19240_001.h5,SPL3SMP_E,006,620.45,Downloaded
2015-11-28,SMAP_L3_SM_P_E_20151128_R19240_001.h5,SPL3SMP_E,006,628.12,Downloaded
2015-11-29,SMAP_L3_SM_P_E_20151129_R19240_001.h5,SPL3SMP_E,006,583.25,Downloaded
